district,state,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon
KORBA,CHHATTISGARH,22.484197139740044,82.58859985977867,22.035802841186523,22.997329711914006,82.13091278076189,83.11714172363276
KORIYA,CHHATTISGARH,23.504126339116425,82.12515594230223,22.937589645385742,23.925598144531364,81.56973266601562,82.75213623046892
MAHASAMUND,CHHATTISGARH,21.223724497952524,82.65925595110987,20.821220397949162,21.54788970947277,81.98404693603533,83.27480316162115
RAIGARH,CHHATTISGARH,22.008264118351406,83.27797810802733,21.33893966674816,22.78983116149908,82.9193496704101,83.7980270385745
RAIPUR,CHHATTISGARH,20.886029734978354,82.20032720565807,19.771049499511662,21.8825626373291,81.52752685546903,82.97722625732428
RAJ NANDGAON,CHHATTISGARH,21.058410862171264,80.78526855907468,20.109832763671875,21.83262062072754,80.38295745849604,81.21018981933594
SURGUJA,CHHATTISGARH,23.327190786235832,83.2358240719822,22.624580383300895,24.106981277466048,82.49127960205084,84.0702514648437
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,20.215132070142207,73.09455073157027,20.05162048339838,20.360710144043026,72.9223098754884,73.22915649414068
DAMAN,DAMAN AND DIU,20.431615335600753,72.83923635028661,20.368738174438533,20.470960617065543,72.82125091552746,72.87552642822271
JUNAGADH,DAMAN AND DIU,20.725681781170604,70.83985569665555,20.690141677856502,20.990100860595817,70.6734695434572,70.99764251709013
DELHI,DELHI,28.645943917726264,77.12804402803123,28.40846061706543,28.884511947631836,76.83291625976568,77.33773803710938
NORTH GOA,GOA,15.548720283528295,73.80668112898906,15.26785087585472,15.797529220581112,73.6793060302735,74.28727722167969
SOUTH GOA,GOA,15.195277128004557,73.9417924103261,14.895659446716309,15.489520072937012,73.76069641113298,74.34165191650408
AHMADABAD,GUJARAT,22.605424806896643,72.23898052495763,22.0120792388916,23.505931854248047,71.6202697753908,72.85035705566412
AMRELI,GUJARAT,21.04832563867622,71.4345755818063,20.813749313354435,22.038621902465877,70.78717803955084,71.71012115478516
ANAND,GUJARAT,22.28271619999586,72.5778202974708,22.197359085083065,22.736419677734375,72.35173034667986,73.23670196533197
BANAS KANTHA,GUJARAT,24.25853734509703,71.93205331385832,23.825670242309627,24.705789566039982,71.26864624023449,73.03407287597662
BHARUCH,GUJARAT,21.757871974765727,72.67326277855308,21.41926956176752,22.24792098999029,72.50208282470709,73.51122283935564
BHAVNAGAR,GUJARAT,21.702193528256082,72.16272617231775,20.995138168334904,22.349109649658146,71.40550994873064,72.3915328979495
DAHOD,GUJARAT,22.89799213581262,73.99170743925089,22.453702926635742,23.45857810974144,73.57682037353533,74.47891998291044
GANDHINAGAR,GUJARAT,23.193678087449815,72.6722152189321,22.992811203002987,23.42972946167015,72.34465789794939,73.03717041015653
JAMNAGAR,GUJARAT,22.410599672950717,69.62061979856938,21.688671112060604,22.965900421142692,68.93597412109403,70.67782592773455
JUNAGADH,GUJARAT,20.929523215511264,70.54733925480475,20.70819091796875,21.670930862426815,69.96597290039057,71.25567626953153
KACHCHH,GUJARAT,23.480571560833155,68.82192251152678,22.72791671752924,24.68065071105957,68.18624877929705,71.72731018066412
KHEDA,GUJARAT,22.8876500613988,73.01880407333387,22.498710632324332,23.28904914855957,72.51626586914091,73.58101654052751
MAHESANA,GUJARAT,23.529353087137952,72.45545334736664,23.03865051269537,24.0930118560791,71.96721649169939,72.87029266357416
NARMADA,GUJARAT,21.70666152146008,73.68403392565966,21.39576911926264,21.98110008239746,73.30731964111345,73.99149322509783
NAVSARI,GUJARAT,20.866972929485,72.86184913734564,20.581310272216854,21.06966018676752,72.723197937012,73.50699615478533
PANCH MAHALS,GUJARAT,22.80435459104364,73.6198476416434,22.285190582275504,23.4589004516601,73.35688781738298,73.9342269897461
PATAN,GUJARAT,23.8063407024355,71.75162815938481,23.39735031127941,24.13923072814947,71.04586791992199,72.53465270996111
PORBANDAR,GUJARAT,21.550922658073464,69.7189693679521,21.207361221313477,21.967529296875114,69.39620208740263,70.16929626464838
RAJKOT,GUJARAT,22.406033404322933,70.83679409334532,21.518699645996207,23.16966819763195,70.0517196655274,71.51966094970732
SABAR KANTHA,GUJARAT,23.718034162635142,73.13638764467528,23.059440612793026,24.49472808837902,72.73008728027372,73.66073608398455
SURAT,GUJARAT,21.257613079720638,72.93488643618767,20.813190460205078,21.567321777343807,72.57875061035162,74.33551788330072
SURENDRANAGAR,GUJARAT,22.82672061015225,71.48358766179896,22.117919921875057,23.529029846191463,70.96009826660156,72.19763946533203
THE DANGS,GUJARAT,20.80163270599992,73.68835187639513,20.5623397827149,21.011960983276367,73.47480010986328,73.94953155517578
VADODARA,GUJARAT,22.261336151568035,73.49433152998712,21.820150375366268,22.809860229492188,72.8739166259765,74.29418182373064
VALSAD,GUJARAT,20.442382339114666,72.91485865138321,20.12079811096197,20.74486351013195,72.73764038085943,73.50074005126953
AMBALA,HARYANA,30.35036770772134,76.94970496226176,30.126960754394645,30.636560440063477,76.5325317382813,77.31069946289068
BHIWANI,HARYANA,28.728867456989967,76.02110128095084,28.386699676513672,29.085689544677734,75.46707916259771,76.45551300048857
FARIDABAD,HARYANA,28.14873066762606,77.32718283955654,27.851989746093807,28.5110893249514,77.06556701660173,77.54236602783203
FATEHABAD,HARYANA,29.572978762398858,75.54609214310109,29.251939773559684,29.825389862060547,75.2122421264649,75.9512329101562
GURGAON,HARYANA,28.043894196321194,77.01935237968625,27.655969619751033,28.542779922485636,76.63648223876959,77.32924652099621
HISAR,HARYANA,29.236285817587195,75.84324586067325,28.90298080444336,29.583370208740234,75.25475311279303,76.30764007568365
JHAJJAR,HARYANA,28.596516298287153,76.61137110671729,28.329830169677734,28.86712074279791,76.27551269531267,76.95459747314459
JIND,HARYANA,29.45149868815172,76.29598548504305,29.064380645751953,29.84530067443859,75.92529296874994,76.7450485229495
KAITHAL,HARYANA,29.960685937983587,76.37698934107662,29.518903732299805,30.202289581299,76.16629028320318,76.74388122558605
KARNAL,HARYANA,29.70320194824622,76.87487862102432,29.445650100708235,29.99549102783226,76.48194122314459,77.21112823486334
KURUKSHETRA,HARYANA,30.05652589139434,76.78774643919974,29.861850738525447,30.253040313720703,76.4124984741211,77.27313995361334
MAHENDRAGARH,HARYANA,28.13521508375811,76.14017848173789,27.807460784912166,28.471929550171012,75.88899993896496,76.3883590698245
PANCHKULA,HARYANA,30.700896135966023,76.97173360188806,30.52469062805187,30.93037986755371,76.76254272460943,77.16236114501964
PANIPAT,HARYANA,29.343520711107995,76.92896056756746,29.16856002807623,29.495130538940487,76.6246795654298,77.15421295166016
REWARI,HARYANA,28.191645495338662,76.55956358238782,27.97054100036621,28.433820724487305,76.29946899414074,76.85433959960966
ROHTAK,HARYANA,28.892512845058135,76.53123346964529,28.685831069946573,29.10885047912609,76.20915222167986,76.89277648925787
SIRSA,HARYANA,29.635834855548485,74.90970441311778,29.22677040100092,29.992572784423942,74.46526336669939,75.29229736328142
SONEPAT,HARYANA,29.05805515188039,76.85587256777613,28.817661285400504,29.294679641723576,76.465560913086,77.22149658203153
YAMUNA NAGAR,HARYANA,30.264659074332254,77.31653094786336,30.0467529296875,30.465669631958065,77.06149291992199,77.59201812744146
BILASPUR,HIMACHAL PRADESH,31.378039641527437,76.65316221262401,31.212980270385856,31.60182952880865,76.37924957275385,76.91368103027338
CHAMBA,HIMACHAL PRADESH,32.66741834260545,76.39354003063566,32.18111038208002,33.2095298767091,75.78742218017595,76.86656188964872
HAMIRPUR,HIMACHAL PRADESH,31.676681566842074,76.4976705237281,31.42160987854021,31.89850044250511,76.28631591796903,76.7150497436524
KANGRA,HIMACHAL PRADESH,32.14093459279921,76.41205998470919,31.688711166381836,32.47230911254894,75.57875823974626,77.06420135498064
KINNAUR,HIMACHAL PRADESH,31.60667115777411,78.51613525767914,31.10383987426752,32.093559265136776,77.73515319824247,78.99669647216791
KULLU,HIMACHAL PRADESH,31.909118444269435,77.40922601873235,31.34551811218273,32.41852951049816,76.92286682128923,77.85299682617199
LAHUL AND SPITI,HIMACHAL PRADESH,32.51717201503308,77.62470934491516,31.750989913940487,33.255710601806584,76.35832214355486,78.65106201171903
MANDI,HIMACHAL PRADESH,31.63580398433681,76.96557093453498,31.23221015930193,32.07707977294922,76.60616302490246,77.37610626220709
SHIMLA,HIMACHAL PRADESH,31.155724511089172,77.62573116945944,30.76866912841797,31.71890068054205,76.97852325439482,78.29836273193371
SIRMAUR,HIMACHAL PRADESH,30.682761398576908,77.43184720678566,30.384519577026424,31.026470184326172,77.00470733642595,77.81220245361357
SOLAN,HIMACHAL PRADESH,31.0386396402249,76.94442100408257,30.751590728759766,31.370412826538086,76.5893173217774,77.23809814453153
UNA,HIMACHAL PRADESH,31.58330465520478,76.18354045534609,31.304660797119254,31.865360260009993,75.9218292236331,76.46492004394548
ANANTNAG (KASHMIR SOUTH),JAMMU AND KASHMIR,33.76027477148812,75.30390508247149,33.36915969848644,34.373760223388786,74.69390106201183,75.74288940429693
BAGDAM,JAMMU AND KASHMIR,33.9325819195442,74.79798241381378,33.686470031738395,34.152500152588004,74.52973937988281,75.00789642333984
BARAMULA (KASHMIR NORTH),JAMMU AND KASHMIR,34.3812550892031,74.76359941780227,34.000808715820426,34.722618103027344,73.88432312011724,75.48249816894537
DODA,JAMMU AND KASHMIR,33.35961384171109,76.07163358304284,32.884220123291016,34.19158172607422,75.17061614990234,76.80845642089844
